item_id;description;description_2;group_description;unit_sale_price (CLP);cost (CLP);storage_cost (CLP);leadtime (days);stock;size_m3;cost_per_purchase
1229;zeus trailla dobl asa  l  rojo 1,2m;paseo;accesorios;10490.0;7269;22;10.0;0.0;0.001;500
898;pawise collar azul ondas;paseo;accesorios;3390.0;2453;9;5.0;1.0;0.004;600
458;zd carbon air-leash;paseo;accesorios;37900.0;29114;79;10.0;0.0;0.001;1050
375;ultimate blue leash small;paseo;accesorios;13900.0;10664;29;6.0;0.0;0.001;500
333;parka premium perro con chiporro;ropa;accesorio;31990.0;22441;67;5.0;44.0;0.001;550
1741;grey shih tzu (my family);placas identificacion;accesorios;13330.0;10458;28;6.0;2.0;0.001;500
1646;zeedog skull bow-tie large;paseo;accesorios;6500.0;5087;13;8.0;0.0;0.001;500
1667;zeedog atlanta harness + leash set;paseo;accesorios;11860.0;7930;25;7.0;1.0;0.001;500
816;zd puzzle ruff leash small;paseo;accesorios;21900.0;16145;54;11.0;2.0;0.004;1750
1693;frontline plus pipeta gato;ant. ext.;medicamentos;9140.0;6579;17;6.0;6.0;0.0002;500
881;bravery salmon adult cat sterilized 2 kg;adultos;alimento;18990.0;14475;57;10.0;8.0;0.015;500
1735;zd neon coral adjustable air mesh harness small;paseo;accesorios;24880.0;18444;52;10.0;1.0;0.001;500
1078;catnip crinkle&toss papers;juguetes;accesorios;3990.0;3181;9;5.0;1.0;0.001;500
1801;bravery lomo de atún y zanahoria;adultos;alimento;2990.0;2060;6;;;;500
1053;siguimarina;suplementos;medicamento;20990.0;14601;44;5.0;26.0;0.001;500
328;bandana red;enriquecimiento ambiental;accesorios;8390.0;6171;18;7.0;0.0;0.001;500
926;calmedrag 30 comp.;comportamiento;medicamentos;11490.0;7508;22;6.0;0.0;0.0002;500
318;royal can. vet cat senior s/o 1.5 kg.;senior;alimento;26820.0;17784;82;11.0;1.0;0.015;1450
1648;zeus arnes fig.h  l  azuldenim;paseo;accesorios;13590.0;9310;28;8.0;0.0;0.001;500
1268;acana pork & squash - perro 5,9;adultos;alimento;57820.0;45302;175;13.0;0.0;0.015;2300
1623;pawise rodillo quita pelos y pelusas;higiene;accesorios;4490.0;3251;10;6.0;0.0;0.001;500
167;nm alfombrilla training 50 un;higiene;accesorios;14990.0;11695;31;10.0;4.0;0.001;500
12;brit care adult medium breed l&r 3 kg;adultos;alimento;23990.0;15809;73;8.0;9.0;0.015;2900
171;pro plan puppy optistart small breed 7.5 kg.;cachorros;alimento;32900.0;23705;100;12.0;1.0;0.015;4150
649;zd artsy cat collar;paseo;accesorios;4900.0;3354;10;5.0;1.0;0.001;500
260;ls champu crema de avena 250ml;higiene;accesorios;9890.0;7270;21;7.0;0.0;0.001;500
1629;afp modern cat candy;juguetes;accesorios;4290.0;3218;9;9.0;2.0;0.001;500
1316;correa trailla 2 mt g.a;paseo;accesorios;11900.0;8995;25;6.0;0.0;0.001;500
672;zeedog ella collar small;paseo;accesorios;9870.0;6663;21;8.0;4.0;0.001;500
258;pro plan gatos  esterilizados pollo pouch 85 gr;humedo;alimento;2260.0;1545;8;5.0;8.0;0.015;500
844;zeedog pipp;juguetes;accesorios;10980.0;8165;23;7.0;2.0;0.001;500
1649;capa polar chiporro t/1 cata pets;ropa;accesorios;9990.0;6627;21;8.0;1.0;0.001;500
138;bozal clinico 4 (a. doctor);paseo;accesorios;8190.0;5326;18;7.0;2.0;0.001;500
1718;nm housebreaking / enseñador;higiene;accesorios;7990.0;5340;17;7.0;4.0;0.001;500
549;monge indoor chicken de 1,5 kg;adultos;alimento;17990.0;14080;55;6.0;0.0;0.015;500
1730;nexgard 11,3mg 1 tab.masticable 2-4 k;ant. ext.;medicamentos;11230.0;7336;21;9.0;4.0;0.0002;500
1431;monge adult chicken de 1,5 kg;adultos;alimento;16990.0;11734;52;8.0;2.0;0.015;1650
1235;drontal cat pote clinico x un;ant. ext.;medicamentos;3290.0;2628;7;5.0;56.0;0.0002;500
1627;coastal sublime collar yellow xs;paseo;accesorios;10490.0;7361;22;10.0;0.0;0.001;500
558;canine - feline a/d lata x 156 gms;latas medicadas;alimento;9220.0;6159;27;8.0;9.0;0.015;3050
139;pink led adjustable air mesh harness medium;paseo;accesorios;23900.0;16591;50;9.0;2.0;0.001;650
1625;royal can. vet cat young female 1.5 kg.;adultos;alimento;21780.0;17293;65;7.0;0.0;0.015;3300
531;apache cat collar;paseo;accesorios;4900.42;3549;10;8.0;1.0;0.001;500
224;zeedog gotham air mesh plus harness extra small;paseo;accesorios;12700.0;9281;27;7.0;1.0;0.001;500
723;eukanuba adulto small breed 2,3 kg;adultos;alimento;19100.0;12532;59;6.0;3.0;0.015;800
786;jaula transporte pratiko metal 1;hogar-transporte;accesorios;22790.0;16350;47;9.0;2.0;0.001;500
1611;zeus collar ajustable  s  rojo;paseo;accesorios;4190.0;2810;9;6.0;0.0;0.001;500
964;gastrointestinal cat pouch 85 gr;humedo;alimento;1900.0;1274;6;8.0;0.0;0.015;4600
409;zeedog poop bags refill box (w/4 rolls);higiene;accesorios;5900.0;3971;12;9.0;0.0;0.001;500
325;cordon amarre 16 mm (corto) a. doctor;paseo;accesorios;8190.0;5949;18;7.0;1.0;0.001;500
1027;nutribound perro 150 ml;suplemento;medicamentos;15000.0;10988;28;7.0;1.0;0.0002;500
299;zeedog phantom collar medium;paseo;accesorios;10900.0;7174;22;7.0;1.0;0.001;500
1179;bravery chicken adult cat 2 kg;adultos;alimento;16990.0;13222;52;8.0;5.0;0.015;5050
1067;brit pate & meat puppy 400 g;latas;alimento;3130.0;2136;9;5.0;1.0;0.015;2750
1630;habitrail retreat kit;hogar-transporte;accesorios;49990.0;38669;122;12.0;2.0;0.004;1600
1737;zeus trailla dobl asa  m  grafito 1,2m;paseo;accesorios;8390.0;6035;18;6.0;0.0;0.001;500
714;zd bordeau leash small;paseo;accesorios;13900.0;9576;29;8.0;1.0;0.001;500
1252;obt-td. adult s.bites - chicken (5,67 kg);adultos;alimento;39901.0;31546;121;13.0;1.0;0.015;4950
193;catit rasguðador  moderno jungla;enriquecimiento ambiental;accesorios;12990.0;9430;27;7.0;1.0;0.001;500
440;nath adulto maxi sabor pollo y arroz integral;adultos;alimento;19990.0;13864;60;8.0;0.0;0.015;3950
573;planet dog frambueza;juguetes;accesorios;6990.0;4693;17;8.0;0.0;0.004;1100
503;golden retriever (my family);placas identificacion;accesorios;17560.0;12463;43;11.0;2.0;0.004;500
605;capa impermeable azul;ropa;accesorio;22990.0;16551;49;4.0;23.0;0.001;600
1359;zeedog peppermint leash extra small;paseo;accesorios;9499.77;7122;23;9.0;1.0;0.004;950
1090;power gato de 4-8 kg;ant. ext.;medicamentos;10790.0;7156;20;6.0;4.0;0.0002;500
1672;pawise bozal tela s;paseo;accesorios;4990.0;3412;13;7.0;1.0;0.004;750
846;coastal fashion collar sushi;paseo;accesorios;7990.0;5589;19;9.0;1.0;0.004;500
3;zd neon coral leash small;paseo;accesorios;13900.0;10318;29;6.0;1.0;0.001;500
1405;coastal sublime collar teal stripe s/m;paseo;accesorios;12490.0;8959;30;7.0;1.0;0.004;900
1739;coastal sparkle collar broche metal rosa xs;paseo;accesorios;13990.0;9415;29;8.0;0.0;0.001;550
467;cama para perro negra zeedog;hogar-transporte;accesorio;55990.0;37331;117;7.0;0.0;0.001;1200
321;fp plato acero inoxidable orion kc 52, 500 ml;comederos;accesorios;3140.0;2235;6;6.0;1.0;0.001;500
5;royal canin renal support felino lata 145 gr;latas;alimento;2670.0;1935;8;2.0;0.0;0.015;1950
222;simparica antiparasitario 80 mg;antiparasitarios;medicamento;15990.0;12513;34;2.0;10.0;0.001;500
547;transportin avior;hogar-transporte;accesorios;35800.0;23903;75;10.0;4.0;0.001;650
228;zeedog gotham leash extra small;paseo;accesorios;10860.0;8666;22;8.0;0.0;0.001;500
39;advantix 10-25 kg ;ant. ext.;medicamentos;11190.0;7722;21;6.0;9.0;0.0002;500
542;"zeus arnes fig.a ""m"" celeste";paseo;accesorios;10990.0;7247;23;6.0;2.0;0.001;500
242;coastal k9 explorer arnes acolchado zafiro l;paseo;accesorios;39990.0;31858;98;14.0;1.0;0.004;1900
1481;royal canin maxi puppy pouch 140 gr;humedo;alimento;2310.0;1840;8;4.0;0.0;0.015;1050
136;planet dog guru purpura;juguetes;accesorios;19990.0;12998;42;7.0;0.0;0.001;500
1116;simparica 80 mg  x 1 tab. 20,1 - 40 kg;ant. ext.;medicamentos;15250.0;9978;28;9.0;0.0;0.0002;500
1642;coastal sparkle trailla orquidea 1,8 m;paseo;accesorios;13990.0;9655;29;10.0;1.0;0.001;500
1475;cama cubo grande cata pet;camas;accesorios;33790.0;25494;70;8.0;3.0;0.001;1000
906;afp mighty rex rinoceronte;juguetes;accesorios;27990.0;20860;59;9.0;3.0;0.001;750
829;zeedog nara adjustable air mesh harness small;paseo;accesorios;19300.0;13686;41;8.0;0.0;0.001;500
445;big round aluminum light blue (my family);placas identificacion;accesorios;7130.0;5562;18;6.0;0.0;0.004;500
842;body cobre talla 3 ( 3- 4,5 kg );higiene;medicamentos;14500.0;10936;27;7.0;0.0;0.0002;500
1278;hartz jfc twirl & whirl cat toy;juguetes;accesorios;6690.0;4812;14;8.0;0.0;0.001;500
1325;brit care gf puppy salmon 3 kg;cachorros;alimento;23900.0;17106;72;11.0;17.0;0.015;4550
1223;drontal cat 2 comprimidos ;ant. ext.;medicamentos;8130.0;6026;15;6.0;0.0;0.0002;500
1707;proplan adulto cat pollo y arroz 85gr;humedo;alimento;2030.0;1558;6;6.0;2.0;0.015;1350
581;royal canin kitten sterilised 1.5 kg;cachorros;alimento;21400.0;15122;65;7.0;11.0;0.015;1600
1650;brit care dog show champion salmon 12 kg;adultos;alimento;63990.0;48216;193;10.0;6.0;0.015;1650
1839;torre árbol con casa gatos premium;hogar-transporte;accesorio;89990.0;71027;428;;;;500
661;laser fun;juguetes;accesorios;10110.0;7359;21;6.0;2.0;0.001;500
436;jaula tubby pequenos animales;hogar-transporte;accesorios;35900.0;28363;75;13.0;0.0;0.001;500
1734;bravery atún y vegetales alimento húmedo;humedo;alimento;1990.0;1486;6;12.0;8.0;0.015;4050
376;"dogit cuerdas anudadas celeste ""m""";juguetes;accesorios;3990.0;3094;10;5.0;0.0;0.004;500
1381;frontline plus pipeta perro 40-60 kg.;ant. ext.;medicamentos;19560.0;13404;36;9.0;4.0;0.0002;500
1133;coastal style trailla red bones l 1,8 m;paseo;accesorios;12590.0;9326;27;6.0;1.0;0.001;500
314;body perro 4 rosado;ropa;accesorios;20130.0;14253;49;8.0;2.0;0.004;900
442;vet diet urinary lp dog 2kg;adultos;alimento;15900.0;11592;49;7.0;2.0;0.015;1700
1491;dreamwell cama redonda gris/blanco 56cm;hogar-transporte;accesorios;27990.0;21725;59;12.0;3.0;0.001;850
319;simparica 10 mg  x 3 tab. 2,6 - 5 k;ant. ext.;medicamentos;20930.0;15708;39;7.0;6.0;0.0002;500
281;pure comfort blanco 8.2 lt;higiene;accesorios;13990.0;9204;29;10.0;1.0;0.001;500
1772;le salon eesentials cepillo de goma oval;grooming;accesorios;9490.0;6587;23;7.0;0.0;0.004;1150
1427;zd ella adjustable air mesh harness large;paseo;accesorios;28600.0;22233;70;8.0;0.0;0.004;500
1658;afp little buddy chupete rosa  large;juguetes;accesorios;6990.0;5433;14;7.0;0.0;0.001;500
424;sanitario gato con puerta y filtro/netta;higiene;accesorios;31830.0;22601;67;8.0;3.0;0.001;600
553;zeus trailla dobl asa  xl  rojo 1,2m;paseo;accesorios;12590.0;9690;27;7.0;1.0;0.001;500
594;coastal comfort soft arnes morado xs;paseo;accesorios;15990.0;12014;34;10.0;2.0;0.001;500
1833;coche pet;hogar-transporte;accesorio;119990.0;92867;362;;;;500
368;jaula refugio hamster s;enriquecimiento ambiental;accesorios;38590.0;27271;94;10.0;0.0;0.004;1200
1299;zeus collar ajustable  m  coral;paseo;accesorios;5290.0;3560;13;7.0;1.0;0.004;800
974;royal canin calorie control felino  165 gr lata;latas medicadas;alimento;2290.0;1538;8;5.0;0.0;0.015;2950
1345;ehliprofeno 20 mg x 10 comp;analgesico;medicamentos;15710.0;10342;29;7.0;2.0;0.0002;500
1514;brit care gf junior large breed salmon  3 kg;cachorros;alimento;23900.0;18053;72;8.0;0.0;0.015;5300
938;kitten instinctive 165grsx6un;lata;alimento;2770.0;1886;9;5.0;5.0;0.015;1650
227;nutram total grain-free chicken & turkey cat food 1.13kg;adultos;alimento;23870.0;18981;72;11.0;1.0;0.015;2700
1512;oat hay 425 gr;alfalfas;accesorios;8390.0;5493;18;9.0;1.0;0.001;500
1128;bravery chicken adult cat;adultos;alimento;35990.0;24336;109;5.0;285.0;0.015;4050
1708;catlove raton mecanico rosado;juguetes;accesorios;6990.0;4880;14;7.0;1.0;0.001;500
1026;capa polar chiporro t/0 cata pets;ropa;accesorios;9290.0;7258;23;6.0;4.0;0.004;550
66;royal can poodle puppy 3 kg;razas;alimento;34270.0;27324;103;7.0;1.0;0.015;1750
393;zd army green adjustable air mesh harness small;paseo;accesorios;38280.0;28263;80;12.0;2.0;0.001;850
579;brit care cat sterilised (missy)  2.0kg;adultos;alimento;15900.0;12394;49;7.0;0.0;0.015;5000
24;chaqueta chiporro verde ;ropa;accesorio;16990.0;12253;36;5.0;27.0;0.001;600
211;collar isabelino 12.5 cm nº(2);higiene;medicamentos;5750.0;3771;11;7.0;10.0;0.0002;500
1440;zeedog poop bag dispenser black +1 roll;higiene;accesorios;5900.0;4423;12;7.0;0.0;0.001;500
144;zd skull 2.0 h-harness medium;paseo;accesorios;16900.0;11724;36;9.0;0.0;0.001;550
536;le salon essentials cepillo carda small;grooming;accesorios;10990.0;7962;23;7.0;3.0;0.001;500
811;pala sanitaria (granulos) gris;higiene;accesorios;4190.0;3144;9;6.0;0.0;0.001;500
1047;zeus collar semifijo  l  rojo;paseo;accesorios;8990.0;6735;19;9.0;1.0;0.001;500
988;zeus nosh hueso flex cachorro sabor pollo m;juguetes;accesorios;8990.0;6138;19;9.0;2.0;0.001;500
85;ehlifloxacino 150 ml x 10;antibiotico;medicamentos;20410.0;14889;38;7.0;2.0;0.0002;500
1851;orijen alimento natural seco para gato 5kg;adultos;alimento;68990.0;47618;168;;;;500
272;go buggy;juguetes;accesorios;4690.0;3336;10;7.0;1.0;0.001;500
952;coastal lazer brite trailla pink multi flowers m 1.8m;paseo;accesorios;19590.0;15436;41;8.0;2.0;0.001;500
1202;adiestrador de cachorros -500ml;entrenamiento;accesorios;14990.0;9918;31;6.0;4.0;0.001;600
1108;eukanuba puppy large breed 15 kg;cachorros;alimento;78280.0;60828;236;16.0;1.0;0.015;5800
987;zeus bozal alpha  m ;paseo;accesorios;23990.0;15889;51;12.0;4.0;0.001;500
1689;royal canin medium puppy pouch 140 gr;humedo;alimento;2310.0;1823;8;5.0;2.0;0.015;2000
630;bravery chicken adult large/medium breeds 4 kg;adultos;alimento;20990.0;16419;63;6.0;1.0;0.015;2650
1652;easy to clean collection bags;higiene;accesorios;3500.0;2648;7;9.0;0.0;0.001;500
1761;monge medium p&j chicken de 12 kg;cachorros;alimento;58990.0;42536;178;12.0;3.0;0.015;5500
1465;bravery light iberian pork adult large/medium breeds 12 kg;weight control;alimento;64990.0;44701;196;17.0;0.0;0.015;6000
1281;simparica 5 mg  x 3 tab. 1,3 - 2,5 k;ant. ext.;medicamentos;19580.0;13799;36;6.0;0.0;0.0002;500
1722;honey cat collar;paseo;accesorios;4900.42;3851;10;5.0;1.0;0.001;500
505;pro plan active mind 7+ med lrg 15kg ar;adultos;alimento;85660.0;68130;259;17.0;0.0;0.015;2600
273;big heart aluminum blue (my family);placas identificacion;accesorios;7130.0;5127;15;8.0;1.0;0.001;500
507;calefactor aut. 50w - boyu;calefactores;accesorios;15160.0;10972;31;8.0;0.0;0.001;600
1230;collar isabelino 7.5 cm nº(0);higiene;medicamentos;2900.0;2288;6;4.0;2.0;0.0002;500
362;pez portagolosina azúl/verde;juguetes;accesorios;4490.0;3429;11;9.0;1.0;0.004;1000
1511;nutram total grain free trout & salmon cat 1.13 kg;adultos;alimento;23870.0;16031;72;11.0;1.0;0.015;1850
1079;corta uñas;higiene;accesorios;5990.0;4730;12;6.0;0.0;0.001;500
622;small round aluminum light blue  (my family);placas identificacion;accesorios;7130.0;5569;15;6.0;0.0;0.001;500
2;nm alfombrilla training 14 un;higiene;accesorios;4990.0;3248;13;9.0;3.0;0.004;700
6;capa arnè talla5 cata pets;ropa;accesorios;17290.0;12028;36;9.0;2.0;0.001;500
1466;nf aqua plus anticloro 120 ml;acc acuarios;accesorios;6290.0;4647;15;8.0;0.0;0.004;550
311;brit mono protein rabbit 400 gr;latas;alimento;3600.0;2557;11;5.0;5.0;0.015;800
1265;brit care gf senior & light salmon 12 kg;senior;alimento;63990.0;42333;193;14.0;3.0;0.015;4550
1084;adaptil spray 60 ml;comportamiento;medicamentos;25000.0;18865;46;8.0;0.0;0.0002;650
665;zeedog maze adjustable air mesh harness medium;paseo;accesorios;23900.0;18185;50;12.0;1.0;0.001;500
364;plato gato doble redondo;comederos;accesorio;15990.0;11714;34;4.0;0.0;0.001;650
1842;chaqueta chiporro verde ;ropa;accesorio;16990.0;12382;42;;;;500
215;recarga enchufe feliway;comportamiento;medicamentos;25000.0;18443;46;8.0;0.0;0.0002;500
1287;furminator long hair deshedding tools for dog, sm;grooming;accesorios;34510.0;24862;72;13.0;0.0;0.001;1000
982;ampolleta repti glo 5.0 tropical 26 w;enriquecimiento ambiental;accesorios;29990.0;21935;63;9.0;1.0;0.001;500
27;sanitario gato miso;higiene;accesorios;26380.0;17933;55;9.0;0.0;0.001;500
1342;small heart aluminum blue (my family);placas identificacion;accesorios;7130.0;5302;18;7.0;0.0;0.004;500
525;zeedog gotham collar small;paseo;accesorios;9870.0;7831;25;7.0;0.0;0.004;950
1715;nexgard x 3 tab. 4 a 10k ;ant. ext.;medicamentos;30990.0;23504;57;8.0;1.0;0.0002;500
1009;parka t/8 cata pets;ropa;accesorios;25790.0;19271;54;7.0;2.0;0.001;500
638;zeedog gotham ruff leash large;paseo;accesorios;23820.0;18381;50;12.0;1.0;0.001;700
302;moon (my family);placas identificacion;accesorios;17560.0;13261;37;8.0;0.0;0.001;500
718;zeedog ella h-harness medium;paseo;accesorios;16900.0;12647;36;8.0;0.0;0.001;500
691;zd army green h-harness medium;paseo;accesorios;16900.0;13274;36;9.0;0.0;0.001;500
1469;zeus collar ajustable  xl  rojo;paseo;accesorios;7790.0;6150;19;8.0;0.0;0.004;900
1271;small bone aluminum blue (my family);placas identificacion;accesorios;7130.0;5681;18;7.0;0.0;0.004;550
624;obt-td. adult s.bites - fish (2,27 kg);adultos;alimento;21900.0;17358;67;7.0;2.0;0.015;4600
7;casa igloo large;hogar-transporte;accesorios;9490.0;7516;20;9.0;1.0;0.001;500
256;brit pate & meat salmon 400 gr;latas;alimento;3130.0;2498;9;3.0;4.0;0.015;1050
803;nanormen perros-gatos 20ml pirantel 5%;ant. ext.;medicamentos;8230.0;5544;16;6.0;0.0;0.0002;500
25;catit plat- tumbler-be;juguetes;accesorios;28990.0;19994;71;9.0;0.0;0.004;650
336;adaptil collar small hasta 10 kg  ;comportamiento;medicamentos;29290.0;19590;54;10.0;0.0;0.0002;500
572;afp classic orel conejo;juguetes;accesorios;15990.0;12727;39;10.0;0.0;0.004;1000
47;poleron t/4 cata pets;ropa;accesorios;11990.0;8467;25;6.0;2.0;0.001;500
1384;royal canin mini adulto  2 kg fr;adultos;alimento;16280.0;10656;49;7.0;0.0;0.015;800
106;clindabone;antibiotico;medicamentos;25990.0;19604;48;9.0;4.0;0.0002;500
349;pelota para perros;juguetes;accesorios;7990.0;5797;17;6.0;1.0;0.001;500
55;coastal comfort soft arnes lima m;paseo;accesorios;29990.0;19523;74;9.0;2.0;0.004;1750
238;royal canin mini adulto 2.5kg;adultos;alimento;25870.0;19966;78;6.0;22.0;0.015;3800
213;coastal maslow  plato paw azul 1596 ml;paseo;accesorios;15990.0;10418;34;6.0;0.0;0.001;500
120;cytopoint 30 mg iny 20-30 k;medicamentos;medicamentos;48510.0;37225;89;14.0;2.0;0.0002;1200
1177;cadena cordon 2 mm a.doctor;paseo;accesorios;3890.0;2942;9;6.0;1.0;0.001;500
1240;poodle pouch 12x85g;humedo;alimento;2330.0;1739;8;5.0;0.0;0.015;500
793;ps hairball solutions, 70 gr;higiene;accesorios;7990.0;6025;17;8.0;0.0;0.001;500
72;royal can fhn kitten 36 400 grs;cachorros;alimento;6000.0;4223;19;7.0;1.0;0.015;4300
922;big bone pink;placas identificacion;accesorios;10900.0;7998;22;10.0;0.0;0.001;500
812;lw small animal corta uña;grooming;accesorios;9490.0;6564;23;8.0;1.0;0.004;500
1614;nm jfc urine destroyer quart cat, 946 ml;higiene;accesorios;13190.0;9174;28;7.0;0.0;0.001;500
77;power 1 p.  gato;ant. ext.;medicamentos;7690.0;5300;15;7.0;0.0;0.0002;500
944;shampoo alerdrag;antialergico;medicamentos;10100.0;7464;19;8.0;1.0;0.0002;500
1050;royal canin adulto mini adult 7,5kg;adultos;alimento;42990.0;28525;129;5.0;0.0;0.015;1350
45;royal canin kitten 4 kg;cachorros;alimento;43570.0;31068;131;8.0;3.0;0.015;2850
1568;coastal sublime collar navy xs;paseo;accesorios;10490.0;7194;26;8.0;1.0;0.004;500
523;revolution plus 0.25 ml (1.25 a 2.5 kg) x 1p;ant. ext.;medicamentos;10410.0;7596;20;5.0;0.0;0.0002;500
232;zd army green soft-walk harness large;paseo;accesorios;21900.0;16162;46;8.0;1.0;0.001;700
644;harvest stacks timothy/chamomile 1 kg;enriquecimiento ambiental;accesorios;23890.0;18031;58;7.0;1.0;0.004;1300
1412;zeedog chroma adjustable air mesh harness small;paseo;accesorios;19300.0;13276;47;8.0;1.0;0.004;1550
533;zeedog gotham ruff leash small;paseo;accesorios;21830.0;14332;54;8.0;1.0;0.004;1500
1782;red xl aluminum bone;placas identificacion;accesorios;8160.0;5800;17;8.0;1.0;0.001;500
603;zeus arnes fig.a  s  rojo;paseo;accesorios;7990.0;5530;17;7.0;1.0;0.001;500
1132;"planet dog hueso azul ""m""";juguetes;accesorios;14690.0;10099;35;10.0;0.0;0.004;500
1521;brit care gf adult salmon 3 kg;adultos;alimento;23990.0;17918;73;6.0;26.0;0.015;3900
60;royal canin adulto maxi adult 15kg;adultos;alimento;56990.0;45222;172;6.0;0.0;0.015;5600
1749;toallitas neem;higiene;accesorios;6390.0;4228;13;7.0;1.0;0.001;500
92;proplan adulto cat alimento para gato;adultos;alimento;44990.0;33124;136;4.0;114.0;0.015;2850
666;zeedog phantom collar large;paseo;accesorios;12860.0;9093;31;9.0;0.0;0.004;1550
280;zd neopro blue leash large;paseo;accesorios;22700.0;16285;47;9.0;2.0;0.001;650
1041;lola h-harness medium;paseo;accesorios;16900.0;11854;36;9.0;0.0;0.001;500
359;brit care cat grain-free sterilized sensitive 2 kg;adultos;alimento;18990.0;15040;57;6.0;4.0;0.015;600
1518;advantix 4-10 kg;ant. ext.;medicamentos;8990.0;6496;17;7.0;5.0;0.0002;500
1096;coastal maslow  plato pup verde 1596 ml;paseo;accesorios;15990.0;12452;34;8.0;1.0;0.001;500
847;zd skull 2.0 collar extra small;paseo;accesorios;7900.0;6159;19;7.0;2.0;0.004;700
1286;zeedog tarot leash large;paseo;accesorios;16900.0;11194;42;8.0;2.0;0.004;1250
110;petever plus oral;oral;medicamentos;8790.0;6378;17;7.0;0.0;0.0002;500
42;le salon essentials guante para cepillar;grooming;accesorios;13200.0;10423;33;9.0;0.0;0.004;1400
125;coastal sublime collar teal stripe xs;paseo;accesorios;10490.0;7219;26;10.0;0.0;0.004;850
204;coastal fashion collar fish;paseo;accesorios;7990.0;5313;17;7.0;0.0;0.001;500
52;collar isabelino 40 cm nº(7);higiene;medicamentos;17990.0;12030;34;7.0;0.0;0.0002;500
545;nutram ideal solution support indoor cat food 1.13kg;adultos;alimento;21930.0;15339;67;7.0;0.0;0.015;1150
68;royal can. renal rf feline 2 kg.;medicados;alimento;30060.0;21235;91;8.0;2.0;0.015;500
1063;coastal new earth trailla de soya menta 1,8 m;paseo;accesorios;13690.0;9236;34;8.0;1.0;0.004;1250
1450;zd neopro blue collar large;paseo;accesorios;14900.0;11119;37;6.0;0.0;0.004;500
183;high range reptile thermometer;enriquecimiento ambiental;accesorios;3990.0;3132;10;8.0;0.0;0.004;500
137;le salon essentials cepillo combinado sm;grooming;accesorios;11690.0;8058;25;10.0;0.0;0.001;500
899;"planet dog diamond plate double-tuff naranja ""s""";juguetes;accesorios;14490.0;10210;30;10.0;0.0;0.001;500
796;zeedog salina h-harness large;paseo;accesorios;18900.0;15100;39;11.0;0.0;0.001;500
132;bravery iberian pork adult large/medium breeds 4 kg;adultos;alimento;21900.0;16945;67;7.0;2.0;0.015;5150
80;planet dog mazee verde;juguetes;accesorios;20990.0;16244;51;10.0;2.0;0.004;550
1444;big bone aluminum blue (my family);placas identificacion;accesorios;7130.0;4751;15;7.0;1.0;0.001;500
541;placa pet tags;placas identificacion;accesorios;5890.0;4485;14;8.0;2.0;0.004;500
1537;arnes talla m;paseo;accesorios;6490.0;4283;13;8.0;0.0;0.001;500
983;royal can. hypoallergenic canine 2 kg.;medicados;alimento;27320.0;19396;83;8.0;4.0;0.015;3700
165;pro plan adult medium breed 3kg ar;adultos;alimento;28480.0;20898;86;7.0;13.0;0.015;900
248;comedero interactivo multi feeder;comederos;accesorio;13990.0;10103;29;8.0;6.0;0.001;500
446;desparasitante bravecto para gatos;antiparasitarios;medicamento;29990.0;22573;63;2.0;20.0;0.001;550
1075;feline c/d multicare x lata 156 gr;latas medicadas;alimento;7140.0;5335;22;8.0;0.0;0.015;1200
858;zd smash adjustable air mesh harness small;paseo;accesorios;19300.0;14210;41;11.0;0.0;0.001;500
1134;power ultra 2 - 4 kg;ant. ext.;medicamentos;7610.0;5530;14;8.0;0.0;0.0002;500
97;nexgard spectra 1 tabl.masticable 2,0 a 3,5 kg;ant. ext.;medicamentos;10990.0;7215;21;6.0;0.0;0.0002;500
1843;polerón con gorro rosado;ropa;accesorio;18990.0;12531;46;;;;500
737;zd neon coral h-harness medium;paseo;accesorios;16900.0;12955;42;8.0;0.0;0.004;850
1173;fritz adjustable air mesh medium;paseo;accesorios;23900.0;17004;50;12.0;1.0;0.001;750
102;bozal gato a.doctor;paseo;accesorios;7190.0;5010;18;9.0;1.0;0.004;950
434;hartz chew n clean tuff bone dog toy- extra small;juguetes;accesorios;4690.0;3213;10;8.0;1.0;0.001;500
74;bravecto 250 mg perro 4,5 a 10kg;ant. ext.;medicamentos;31470.0;24829;58;8.0;4.0;0.0002;500
1677;honey leash large;paseo;accesorios;16900.4;11293;42;8.0;1.0;0.004;500
1125;honey leash small;paseo;accesorios;15899.6;12003;34;6.0;1.0;0.001;500
918;ronaxan 100 mg  x 10 comp.;antibiotico;medicamentos;16600.0;10964;31;7.0;1.0;0.0002;500
1605;hartz frisky frolic dog toy;juguetes;accesorios;5990.0;4772;12;6.0;0.0;0.001;500
1567;laguna leash small;paseo;accesorios;15900.0;10768;34;6.0;0.0;0.001;600
1636;zeedog gotham h-harness medium;paseo;accesorios;16840.0;12068;35;8.0;1.0;0.001;500
762;cuna india chica catapet;camas;accesorios;25790.0;17121;63;12.0;0.0;0.004;1600
989;coastal comfort soft arnes azul s;paseo;accesorios;18990.0;13802;39;7.0;1.0;0.001;550
388;stomorgyl 10 x 10 comp;antibiotico;medicamentos;26280.0;19043;49;11.0;2.0;0.0002;500
235;zd artsy adjustable air mesh harness large;paseo;accesorios;26400.0;20265;55;12.0;1.0;0.001;500
1785;dogxtreme pupy pollo y arroz;adultos;alimento;24990.0;16855;75;;;;500
